speed,distance,weather,obstacle,ir_data,uv_data,braking_force
17,185,3,4,180.026603529611,0,1700
8,40,1,4,36.468314645335,0,6000
114,32,1,4,25.3053872715546,1,10000
11,144,3,2,139.328338084844,1,2630
107,104,2,4,101.902059747968,1,8830
62,20,2,1,11.0557040446559,0,9100
29,171,2,4,164.865321771825,0,2920
26,29,2,3,24.7504772603716,1,7030
117,167,2,1,165.100773849869,1,7440
118,95,2,2,86.8070123413479,1,9650
109,73,2,1,71.0716444303379,0,9860
105,75,2,3,71.9426312856435,1,9600
25,23,2,4,17.2571569430327,0,7160
7,45,2,4,41.3141766955221,1,5600
100,157,2,4,152.038201977969,1,6890
36,80,3,2,77.3944276215042,1,5800
72,16,2,3,6.77334554029084,0,9720
25,16,3,4,10.6653269454022,0,7170
5,95,3,4,86.2652441279592,1,3800
67,68,2,4,64.583119513358,1,7910
5,109,2,3,105.385106395718,0,3580
100,145,3,4,140.046601883578,1,7050
5,166,2,2,159.813839779383,0,1870
1,199,3,4,192.40546871284,1,480
118,153,1,4,150.074215089886,0,8110
89,153,1,2,150.267394875527,1,6660
86,186,2,1,183.601890758953,0,5320
47,193,1,1,188.213678865103,1,3360
14,90,2,3,84.6543066443184,1,4600
114,50,2,4,45.2259937940151,1,10000
84,64,1,1,59.948318704871,1,9080
59,113,1,2,106.964933075358,1,6360
59,157,1,3,154.240320588851,0,5040
21,166,1,4,164.646538437006,0,2870
97,8,1,3,3.81426485097763,0,10000
16,43,1,1,35.2575281313494,0,6310
0,52,1,2,43.101802324434,0,5240
69,21,3,3,15.946498266783,0,9220
118,133,1,3,130.984269726854,1,8710
19,106,3,2,102.787121539806,1,4170
103,72,1,1,68.4380452984812,0,9790
77,10,1,2,6.75096760317068,0,10000
76,132,3,4,125.119927548301,1,6240
119,57,3,4,54.5385540956565,1,10000
99,183,3,4,179.363720564707,0,5860
77,155,3,1,149.88116579316,1,5600
52,62,3,2,58.8659235529496,1,7140
111,147,3,2,143.464294344771,0,7540
91,136,3,3,131.269999499694,0,6870
39,105,1,3,99.4269831671749,0,5600
2,118,2,2,111.177593339111,1,3160
104,84,3,4,77.9320639550154,0,9080
97,136,1,4,133.364818891818,1,7570
35,52,3,3,48.7604876649273,0,6590
40,86,2,4,82.0528989344932,0,6020
5,137,1,2,133.633235896985,1,2940
45,121,2,4,119.145022921667,1,5220
119,170,1,3,164.355637512959,1,7650
97,136,2,4,130.00723986673,0,7370
28,95,1,1,89.3674055364306,0,5350
99,124,2,2,118.367330412275,0,7830
98,99,1,3,94.5364300062983,0,8730
47,104,2,3,95.5493052563041,0,5830
11,65,3,4,61.5167156734551,1,5000
115,81,3,2,74.3660330672079,1,9720
26,138,1,2,134.077278592752,1,3960
58,16,1,2,11.7724397825918,1,9220
15,156,2,4,150.442659130728,0,2670
57,118,3,4,113.543132200064,0,5710
69,175,2,1,168.557516979288,1,4800
107,54,1,3,46.9077085028264,0,10000
57,56,2,2,51.2303865499305,0,7770
76,101,3,4,97.1350318808534,1,7170
15,116,3,1,111.765123782089,0,3670
72,161,3,1,154.470281316033,1,5170
21,65,2,1,62.9083398815262,0,5700
86,148,2,4,141.923659086317,1,6460
104,30,1,3,22.2426781853592,1,10000
110,82,1,2,77.1186581318752,0,9840
95,154,3,4,145.960806544057,1,6530
41,195,3,3,190.571239918187,1,2600
39,96,1,4,89.4250598544348,0,5870
16,28,1,4,19.6468393313593,0,6760
89,183,2,4,174.148654553755,0,5560
32,154,1,1,146.779009071207,1,3780
20,50,3,1,45.5840569618131,1,5900
111,77,2,3,69.6716434332933,0,9840
56,142,2,2,135.344455314484,0,5140
86,174,3,2,166.833525685122,0,5480
110,73,2,1,65.872476365233,0,9910
110,79,2,1,73.233273219904,0,9730
68,160,2,3,156.158612453406,1,5200
118,164,3,1,158.005041860026,1,7380
42,192,1,4,184.236138408883,1,3140
108,178,2,3,176.122489499689,0,6660
19,96,1,3,91.9043186161204,0,4870
41,28,1,2,20.6844133537154,1,8010
72,171,3,3,166.380825979079,0,4870
106,94,1,3,88.6886190242874,0,9280
108,73,1,1,70.5899734245064,1,10000
6,197,3,1,193.528677273394,0,790
8,159,2,1,157.11999896936,0,2230
38,182,2,3,175.501897190401,0,3040
84,175,3,2,171.189301708631,1,5350
41,126,1,3,122.098481929114,0,5070
115,50,2,2,42.9537270847882,1,10000
66,124,2,1,120.456285332317,0,6180
10,196,2,3,188.919187566268,1,1220
113,58,2,1,55.2751108492608,0,10000
99,32,1,2,24.2225327481657,0,10000
76,156,2,4,148.944916532282,1,5720
100,161,2,2,155.391775394763,0,6770
99,28,2,1,20.5537586407433,1,10000
55,125,1,1,118.278877225767,0,5800
44,171,2,2,166.606706964142,0,3670
65,67,2,4,61.6937790517869,0,7840
2,121,3,4,116.388768563116,0,2870
48,164,2,4,158.349946965767,1,4080
46,66,3,1,62.2318504070079,1,6720
19,100,2,2,95.8710089369497,1,4550
104,86,2,3,79.3133979622493,0,9220
61,27,3,4,23.1697835188782,0,8640
51,53,2,2,45.2682411650921,0,7560
102,195,2,4,192.249275381704,0,5850
73,189,2,3,184.728421927724,0,4580
52,112,1,3,111.081986298691,0,6040
24,134,1,4,128.094160096608,1,3980
37,121,3,4,117.216385182301,0,4620
6,134,3,3,129.651823104603,1,2680
47,52,3,1,46.1518287238036,1,7190
34,156,3,4,150.778681468687,1,3420
13,170,3,3,169.651438331061,1,1950
42,11,2,1,1.39884722449389,1,8370
111,99,3,4,90.3027473861385,1,8980
111,16,3,2,9.11841821264822,1,10000
68,185,3,2,179.296914424264,1,4250
79,90,1,4,83.5719363860603,1,8050
23,132,2,1,127.209284125991,0,3790
12,5,1,4,0,1,7250
109,53,3,3,46.8587287725636,0,10000
42,158,2,4,151.912487011609,0,3960
73,185,1,4,179.806457784804,0,4900
38,88,1,3,86.6456133116107,1,6060
13,62,2,2,55.7441701376628,0,5390
31,93,2,3,90.4512880159106,0,5360
50,172,3,3,167.17842938026,1,3740
72,73,3,2,64.7998035248491,0,7810
84,23,1,1,14.8133090338187,1,10000
60,76,2,2,71.4742652670398,1,7320
2,162,2,2,158.086626371124,0,1840
37,143,1,2,137.415043470524,0,4360
67,122,1,4,114.96039314104,0,6490
92,61,1,4,59.1880866513099,1,9570
80,90,2,3,84.7231176939417,1,7900
3,34,1,2,27.3318912763114,0,5930
19,136,2,3,132.20254423093,1,3470
8,132,1,4,125.145629755334,1,3240
65,178,3,4,175.417464317296,1,4310
2,191,1,4,186.575762464564,1,1170
98,153,3,2,148.797518570529,1,6710
54,55,3,3,51.2382303444083,1,7450
94,96,2,1,91.386573737922,1,8420
81,108,2,4,102.11498511784,1,7410
39,149,2,3,142.692028102496,1,4080
20,72,1,4,67.1373230326499,1,5640
81,64,1,2,61.0912808929061,1,8930
60,35,2,3,32.5825550675461,0,8550
64,46,2,1,42.9942678758615,0,8420
74,167,3,4,161.647246304258,0,5090
98,42,3,1,41.0593258645125,1,10000
12,135,1,3,129.818243278855,1,3350
25,69,2,2,67.527653944741,1,5780
20,198,2,2,192.882192972797,1,1660
30,170,1,4,164.274297066515,1,3200
111,130,1,2,122.975127763964,0,8450
59,23,3,3,18.6217010232383,0,8660
58,95,3,2,88.7715139416927,0,6450
99,169,3,3,163.392273167728,1,6280
7,115,1,1,108.641154523276,0,3700
119,15,3,4,7.34781774021674,1,10000
76,130,1,1,124.719674772157,0,6700
114,153,2,4,150.045542024004,1,7710
31,14,2,1,11.7469042957086,0,7730
113,15,3,4,9.55717505327682,1,10000
87,147,3,3,141.899870418968,0,6340
107,129,1,4,123.413410636527,1,8280
86,149,1,2,140.827689437692,1,6630
18,41,1,2,35.7798730343715,0,6470
1,114,2,4,108.538661066692,0,3230
102,51,3,2,46.8614632672476,1,9970
75,192,3,4,184.408610070718,1,4390
37,20,3,1,15.9117214214974,0,7650
86,17,3,3,14.2265074390776,0,10000
91,147,3,1,144.256018268028,0,6540
59,88,1,3,80.9074521666539,0,7110
19,14,2,3,11.0134166523722,0,7130
71,86,3,2,81.3638576801808,0,7370
51,86,1,1,81.662673875989,0,6770
83,91,3,2,84.8728027584968,1,7820
84,183,2,1,174.10311613499,0,5310
41,171,1,4,166.486111987279,0,3720
99,75,2,1,67.0018508616557,0,9300
3,195,3,2,188.068761459683,1,700
80,7,2,1,2.4957196443521,0,10000
4,38,3,2,34.2900446477734,1,5460
104,193,1,2,190.650018665433,0,6210
54,68,3,1,64.3409961302645,1,7060
20,96,1,1,89.0628897481632,0,4920
32,161,2,3,154.803006024851,0,3370
76,46,1,2,43.0787879685438,1,9220
32,180,1,2,171.085385062153,1,3000
61,24,1,1,17.6310756738709,0,9130
59,78,3,1,68.5065287811011,1,7010
23,188,3,1,186.332569369771,0,1910
114,200,1,3,193.725128414811,0,6500
22,10,1,4,5.75444054303603,1,7600
70,139,3,1,133.129004085346,1,5730
62,150,2,3,142.637664423215,0,5200
89,149,3,2,142.982731716567,1,6380
35,89,1,1,82.6552467389987,0,5880
93,185,1,1,181.120876927326,0,5900
33,80,1,4,71.5609772387245,1,6050
37,151,1,1,147.571166250062,1,4120
97,158,3,4,151.516926091738,0,6510
62,187,3,2,179.83192402701,1,3890
12,43,3,3,36.6862097446832,0,5710
75,28,2,3,23.7495450569423,1,9510
28,180,3,1,176.015429170302,1,2400
113,34,3,4,28.6615873577138,1,10000
30,61,3,1,55.7724992676074,0,6070
104,57,1,3,53.0156587855602,1,10000
101,45,1,4,40.0868121888702,0,10000
75,83,2,4,80.470615115517,0,7860
74,20,1,4,15.3691527683805,0,9900
117,75,3,2,69.2678085639144,0,10000
93,88,3,1,81.6916039946782,0,8410
70,179,2,3,174.621434903903,1,4730
78,94,2,4,88.3211744878877,0,7680
110,23,3,4,15.7181145568825,1,10000
52,102,2,1,95.574023850069,1,6140
115,62,2,1,55.8236569653601,0,10000
109,46,1,1,38.3683642210537,0,10000
87,197,2,2,187.456339173348,1,5040
14,149,2,4,142.522004835954,0,2830
45,76,2,2,71.1256992870804,0,6570
19,184,2,4,173.632566687219,0,2030
30,104,3,3,97.7802632653069,1,4780
80,48,3,3,39.9940151602268,0,8960
81,74,2,1,67.7980144054198,1,8430
106,149,3,4,147.487267380381,1,7230
119,86,2,2,80.089436619844,1,9970
62,51,3,4,46.1292471685556,1,7970
6,32,3,1,26.3347181626802,1,5740
87,78,3,4,74.1576134937329,1,8410
31,189,2,4,188.729202298597,0,2480
27,76,1,4,71.4825335207603,0,5870
42,113,1,2,108.427431208483,1,5510
3,75,1,1,68.1857313824785,0,4700
41,116,2,4,112.666746251529,0,5170
83,105,2,2,102.117196933992,1,7600
88,76,1,3,71.1498403439933,0,8920
59,81,2,1,77.1600677724213,0,7120
70,149,1,4,143.64544158272,1,5830
67,104,1,3,97.2592046628548,0,7030
103,45,2,2,39.9543894229822,0,10000
20,181,1,3,177.510231410593,1,2370
3,109,3,2,102.227824742137,1,3280
0,152,1,2,147.284563035852,0,2240
83,132,2,1,128.183689121004,0,6790
114,182,3,2,175.013882612225,1,6640
73,90,2,2,83.6949389188411,0,7550
104,53,2,2,51.6786284218516,1,10000
29,159,1,2,151.680728748554,0,3480
115,53,2,4,47.3987707948548,1,10000
2,181,3,3,173.281873292906,0,1070
17,187,1,4,180.372594198254,0,2040
88,62,2,1,54.8209112776734,1,9140
6,19,2,3,17.2906852385287,1,6330
51,46,1,3,35.6451048506101,1,7970
114,55,3,3,50.666723518574,1,10000
114,48,2,2,45.2673895487863,0,10000
2,24,3,2,19.7797164191391,0,5780
76,49,2,1,44.8121797034537,0,8930
77,15,3,4,7.64680824920651,0,9800
86,13,2,2,8.88260146106438,0,10000
89,83,2,2,79.0028404657902,1,8560
4,98,2,1,93.9773967549719,1,3860
86,200,3,4,195.712889980307,0,4700
65,21,2,2,18.613925965504,0,9220
97,81,1,4,77.1512447274594,0,9220
24,33,3,2,26.9352426583868,1,6610
21,136,1,4,131.925468374522,0,3770
2,181,1,4,175.21746247253,0,1470
74,82,3,1,79.7519606746809,1,7640
3,184,3,1,180.949139183014,0,1030
88,75,1,2,66.0369087634384,1,8950
119,36,3,3,28.9821012870099,1,10000
19,13,3,3,4.66876868415069,1,6960
21,130,3,1,125.511845677347,0,3550
45,73,3,3,67.411171879395,1,6460
22,106,2,2,97.2716404402527,0,4520
109,9,2,2,2.98052163593737,0,10000
110,15,1,4,9.41039037475076,1,10000
69,75,2,4,72.029646611121,1,7800
96,117,1,4,108.484014915204,1,8090
44,79,2,1,78.3817622818628,0,6430
24,185,3,2,177.519242447123,1,2050
51,68,2,4,60.5074055977232,0,7110
7,60,2,3,54.6735746635879,0,5150
45,154,2,1,148.122291311415,1,4230
61,64,3,2,58.5587104416894,1,7530
83,186,3,4,180.06607653173,1,4970
60,60,3,2,56.1018651887332,0,7600
105,134,3,4,126.386697691069,0,7630
1,112,2,2,106.330765228996,0,3290
70,53,3,1,49.748053126526,1,8310
1,160,2,1,151.332404027419,0,1850
118,91,2,4,84.6999506487152,0,9770
93,195,2,3,193.581264269269,0,5400
114,55,1,2,45.9210530276567,1,10000
8,33,1,3,30.0720749963091,0,6210
44,106,1,3,98.7835611898724,0,5820
70,191,1,1,185.006726527863,1,4570
22,109,2,2,107.776443456123,1,4430
95,83,2,2,78.0017945098899,0,8860
98,198,1,4,189.06898640686,1,5760
78,173,1,1,166.517022841673,1,5510
113,195,3,3,189.933067186982,1,6200
120,113,2,1,104.412890721417,1,9210
54,81,2,1,76.4016193096641,1,6870
19,59,2,2,53.4748726057235,0,5780
66,77,3,2,72.6189461209883,0,7390
112,6,1,4,0.0137219578728511,1,10000
73,164,1,2,161.054100750162,0,5530
63,25,1,3,19.8947734723487,1,9200
20,140,1,3,133.412076611678,1,3600
109,191,3,4,187.19913255077,0,6120
77,136,2,3,128.931828812579,1,6370
94,149,2,2,148.247520854728,0,6830
20,82,2,4,82.1452436526032,1,5140
53,89,3,2,80.7837177942937,0,6380
26,175,3,1,171.400989806057,1,2450
88,85,2,4,77.1245761202332,1,8450
75,90,1,4,83.7915729398128,0,7850
48,63,3,2,57.2518721387426,0,6910
51,51,2,4,45.3989015289847,0,7620
38,175,3,4,172.193367913712,0,3050
21,179,1,1,177.583672943656,1,2480
15,125,2,1,118.090692942318,1,3600
65,58,1,2,54.5998969236707,0,8310
34,55,2,4,51.5296196846425,0,6650
110,120,1,2,113.012769377403,1,8700
55,172,2,4,168.51154421958,0,4190
52,71,2,3,68.4124118552556,1,7070
11,125,3,3,118.687841232462,0,3200
22,104,3,3,99.0362288229605,0,4380
54,193,2,1,187.516351231698,0,3510
80,159,3,4,154.233726542971,0,5630
66,180,2,4,176.51761620262,0,4500
23,173,2,3,168.084827798207,1,2560
64,143,2,2,140.185208784448,0,5510
94,101,3,3,96.2919229481177,0,8070
100,53,3,2,44.9474829985788,0,9810
28,100,1,3,93.4874505759845,1,5200
12,42,3,3,34.0907702883067,0,5740
67,121,1,1,117.985606362723,0,6520
62,177,1,3,171.138993405155,1,4590
40,82,3,4,77.2658346045806,1,5940
32,77,1,1,69.6710808010423,0,6090
58,72,2,1,66.9436136210752,0,7340
30,112,2,1,108.256748503956,1,4740
19,154,2,2,152.256435426849,0,2930
47,194,1,1,189.800362295603,0,3330
72,16,1,1,12.3399335094322,0,9920
22,148,2,3,143.574964702287,1,3260
57,44,1,2,37.9494601879831,0,8330
88,14,3,2,11.5210972734359,0,10000
20,33,2,2,28.0515139506198,0,6610
89,178,2,1,175.85951029127,0,5710
48,139,2,1,133.444683653783,1,4830
112,79,2,2,73.7426162342871,1,9830
104,144,2,1,133.898328898537,1,7480
92,137,3,3,130.420905294743,1,6890
95,159,2,3,152.200806470691,0,6580
4,126,1,1,118.956694085945,0,3220
120,66,1,3,64.2287047880495,1,10000
45,35,2,3,24.0605022275921,1,7800
7,162,2,3,157.229999650957,1,2090
95,124,2,2,118.978172072203,0,7630
60,17,3,4,8.96728740262189,1,8890
54,44,3,4,37.7441132476695,1,7780
29,125,2,3,120.547665685526,1,4300
41,105,3,4,104.041079514316,1,5300
65,79,1,3,73.709860399146,0,7680
117,158,3,3,153.613116990742,0,7510
24,155,2,2,152.67600783521,1,3150
66,38,3,4,34.3795716138869,0,8560
42,70,1,1,63.8758437016499,1,6800
13,38,1,3,28.5949715378479,0,6310
115,44,2,3,37.1925279046002,0,10000
31,58,3,1,52.6393375855283,1,6210
1,141,3,3,136.086872034116,1,2220
31,137,2,2,131.82442899358,1,4040
70,17,1,1,9.42468847314725,1,9790
13,178,2,4,170.587964363287,1,1910
32,73,1,4,66.8627607686888,0,6210
113,25,3,3,18.4346625020442,1,10000
10,195,3,2,187.673722048742,1,1050
23,57,3,1,51.7294124475975,0,5840
52,182,2,2,175.527096836308,1,3740
78,176,2,2,170.439880111634,0,5220
14,73,2,4,67.834675379723,1,5110
108,31,3,3,26.3456885910525,0,10000
74,193,1,2,188.049152264994,0,4710
69,159,3,2,157.089681354998,1,5080
110,65,1,2,59.1674877580533,1,10000
71,130,3,2,124.359606518299,0,6050
6,68,3,1,62.4042841363259,1,4660
90,170,2,3,162.19383273495,1,6000
79,169,3,3,163.466638418871,0,5280
76,159,2,4,152.910454660724,0,5630
60,31,1,4,26.6379106057058,0,8870
105,21,3,3,15.1766818918589,0,10000
97,134,2,3,128.342945449786,1,7430
7,166,2,3,160.062527600233,0,1970
72,130,1,3,127.284139046073,1,6500
4,47,1,3,41.1322527117829,1,5590
4,6,3,1,0.435773137577071,1,6420
78,41,3,4,36.0230986758073,1,9070
103,106,3,4,102.901095923484,1,8370
63,27,3,2,23.659155020405,1,8740
45,94,1,2,88.3798866362745,0,6230
105,71,3,4,66.0653158995749,1,9520
63,7,1,4,0,0,9740
115,138,1,1,130.91370331108,0,8410
31,135,1,4,127.601362876447,1,4300
99,198,1,1,194.430722384671,1,5810
29,86,2,4,78.5891056134141,0,5470
57,6,3,2,4.1622170302296,1,9070
45,80,3,2,74.9692010223364,1,6250
84,137,3,3,132.058380301092,1,6490
106,187,2,2,185.385214917548,1,6290
45,74,2,4,69.0121394489112,0,6630
54,39,2,2,35.1620818602758,1,8130
27,180,1,4,175.931341046273,1,2750
80,96,1,3,90.295251188334,1,7920
61,84,1,3,76.0135306208303,0,7330
2,159,2,3,155.165592697153,1,1930
77,33,3,4,27.7337828894282,0,9260
18,67,1,4,62.7101653429178,0,5690
31,150,3,3,146.476556991391,1,3450
66,103,1,1,99.4400974793574,1,7010
36,200,3,2,191.541464054312,0,2200
0,78,2,1,72.4481599602955,0,4260
32,123,3,2,116.744640242121,0,4310
50,196,1,2,192.375672892353,1,3420
50,160,2,2,153.837945983896,1,4300
90,189,1,2,182.258829413049,0,5630
54,45,2,2,43.8867070931297,0,7950
86,149,2,2,144.947768414212,1,6430
94,124,3,3,119.919228849933,0,7380
81,64,3,1,59.5896027071887,0,8530
30,25,3,2,17.4799631175316,0,7150
115,159,2,2,153.56072220239,1,7580
6,95,2,4,86.5272104948643,0,4050
68,64,1,3,59.4928447595091,1,8280
119,36,3,2,34.674783206796,0,10000
57,55,2,4,47.8454823216923,0,7800
91,150,1,1,145.502567656922,0,6850
30,145,3,2,137.785192052622,1,3550
46,96,2,2,90.06228191072,0,6020
53,83,2,1,77.3259269523157,0,6760
74,109,2,3,104.159449150043,0,7030
117,24,1,1,15.8323089918467,0,10000
26,121,2,1,112.897117620974,0,4270
58,141,2,2,136.239188907946,0,5270
119,22,2,4,12.8163321443389,0,10000
104,154,2,1,147.353831605417,1,7180
118,42,3,1,38.0802394028113,0,10000
112,102,3,1,96.5845316138024,1,8940
114,9,2,4,4.79762567226479,1,10000
88,127,1,4,124.534196751687,1,7390
85,9,2,1,8.74915168579837,0,10000
56,161,2,3,158.875009182445,0,4570
44,26,1,1,19.1514581097935,1,8220
114,136,1,3,132.770260331778,1,8420
105,165,2,1,163.524628726225,0,6900
71,124,1,3,118.161632754847,1,6630
81,80,2,2,76.351390479649,0,8250
110,73,2,2,68.7724471282365,1,9910
90,128,3,4,121.803470827259,1,7060
107,140,3,4,138.723633418186,0,7550
104,76,1,2,71.6498135387076,1,9720
14,118,2,4,114.141991668951,0,3760
31,152,2,1,145.932513424367,1,3590
73,128,1,3,123.501954662255,0,6610
13,103,1,4,100.852968801244,1,4360
71,72,3,2,66.4396248943235,1,7790
94,29,3,4,24.6328456774412,1,10000
73,106,1,3,101.608398734602,0,7270
68,106,2,2,102.043096695005,0,6820
59,169,3,4,161.985776885984,0,4280
107,7,1,2,0,1,10000
66,32,3,1,29.5057811376926,1,8740
109,178,1,4,169.159915481644,1,6910
76,88,3,2,87.3419442756988,0,7560
75,189,2,4,185.765107803698,1,4680
82,183,3,1,178.472941820504,1,5010
72,15,1,4,11.3889230270825,1,9950
13,189,2,4,184.075186161534,1,1580
119,30,3,1,26.6286387028746,1,10000
36,114,3,2,105.861848741551,0,4780
66,29,2,2,25.059279201477,1,9030
47,33,1,2,29.1303988600467,0,8160
43,167,1,1,162.758489017796,1,3940
31,186,1,4,182.104416346065,1,2770
118,84,1,2,80.8312569560518,1,10000
112,126,1,1,121.781359653194,1,8620
5,15,1,4,13.7517865748322,0,6600
5,166,1,1,159.769130565377,0,2070
25,58,2,2,56.3202319454628,1,6110
67,120,3,2,117.901254336838,0,6150
89,146,2,1,137.205707335844,1,6670
83,76,3,4,71.8236886505989,0,8270
9,69,2,1,66.1724527896749,1,4980
77,94,2,3,86.7090926137464,0,7630
51,119,2,2,112.729561555128,1,5580
25,144,1,1,141.541969888623,0,3730
75,117,2,1,114.810976237024,1,6840
39,33,1,2,29.6441452984401,0,7760
53,16,2,1,11.0127381094104,1,8770
23,158,1,3,153.229612731643,0,3210
68,33,3,3,27.9608435809301,0,8810
108,156,1,2,149.770728899972,0,7520
102,137,2,2,132.33993498611,1,7590
65,62,2,4,54.2858194447604,0,7990
57,119,1,3,113.978533530782,1,6080
18,148,1,4,144.104421052813,0,3260
22,30,1,2,26.1318034115776,1,7000
28,14,3,1,8.6401056678002,0,7380
73,183,2,3,175.558496973899,1,4760
112,161,2,1,159.177483511398,0,7370
77,44,1,4,36.3131622438286,0,9330
120,156,1,2,151.821609975826,0,8120
40,117,1,1,110.296633496231,0,5290
3,132,2,1,127.193617169665,1,2790
107,18,1,3,14.1671059573021,1,10000
38,25,1,3,22.9471919104143,1,7950
52,79,2,3,73.8787002232062,0,6830
35,87,2,4,80.2174023870444,0,5740
37,85,1,1,79.3070308423437,0,6100
38,63,2,4,56.8745043177639,0,6610
45,118,1,3,114.968395367477,0,5510
80,159,3,1,151.364886282348,0,5630
73,29,2,4,22.3021244149859,0,9380
97,23,1,3,15.9392117012519,0,10000
91,58,3,2,54.0237801709638,1,9210
25,43,1,1,38.8625533270046,1,6760
88,125,2,2,119.361079819232,1,7250
57,108,1,4,105.293867734569,0,6410
27,173,3,3,166.679996036036,0,2560
111,54,1,4,46.5637061130095,1,10000
15,70,1,3,63.807387039505,0,5450
101,115,3,1,110.9113995891,1,8000
62,127,3,3,123.940276449901,0,5690
92,77,2,4,71.7900232056476,0,8890
79,34,1,3,26.0490522668766,1,9730
51,183,2,2,178.157902342977,1,3660
118,6,2,4,0.868982278249974,0,10000
79,16,2,2,11.0724197786123,0,10000
55,93,3,4,92.4201244011782,1,6360
75,153,1,4,146.262895150138,0,5960
3,154,2,3,151.588478472465,1,2130
73,142,1,4,137.076480595175,0,6190
43,132,1,4,127.721758709766,1,4990
92,53,1,1,48.8216412106246,0,9810
6,136,3,2,132.28630915119,0,2620
89,154,1,2,149.053277192231,1,6630
35,119,2,2,113.040246800234,1,4780
120,135,3,1,129.121814898829,1,8350
88,147,3,3,146.571436940635,0,6390
111,106,1,2,102.967157308266,1,9170
119,9,1,4,6.07840613254043,1,10000
5,172,1,1,165.379275410546,1,1890
71,33,1,3,24.2753532602627,0,9360
4,134,2,3,130.474308407355,1,2780
93,57,1,4,54.3058040105581,0,9740
42,20,1,3,17.2460575638771,1,8300
85,156,2,4,153.580655385098,1,6170
24,23,1,3,20.5363142701607,0,7310
49,21,3,2,16.3940764565943,0,8220
14,116,3,3,105.677648908985,0,3620
50,169,2,4,163.302361878289,0,4030
113,184,1,3,180.486430559088,0,6930
106,169,3,4,164.296740027389,1,6630
53,52,3,3,48.4483144429583,0,7490
83,149,3,1,140.054720845075,0,6080
17,26,3,1,20.6780807880545,1,6470
81,141,2,4,136.392291731265,1,6420
23,115,2,4,108.519940216369,1,4300
73,157,1,4,152.69572310787,0,5740
34,151,3,1,139.472818843623,0,3570
87,57,3,3,50.3056562331841,1,9040
89,43,2,1,37.0991148875745,1,9760
82,112,1,3,102.853090738592,0,7540
77,129,3,4,122.884159027918,0,6380
83,185,1,3,183.313291684027,0,5400
13,51,1,4,44.9892456416489,0,5920
49,35,3,3,28.5578531054271,1,7800
47,25,1,2,20.2167833077307,0,8400
107,11,1,4,6.82043668008121,1,10000
3,92,1,4,88.4020762749911,0,4190
38,146,3,1,141.260082312032,1,3920
27,73,2,3,69.6849808664562,1,5760
52,151,2,3,146.790385872173,0,4670
84,58,2,1,50.2524764716758,0,9060
80,79,2,1,72.9447466105167,1,8230
74,177,1,4,171.513997711144,1,5190
98,36,2,3,29.3060685802453,1,10000
63,197,2,1,195.735806027926,0,3840
50,177,3,3,171.298332063099,1,3590
69,198,3,1,191.71636251766,1,3910
62,147,2,2,142.396278691339,1,5290
63,46,1,4,40.131487688843,0,8570
97,80,2,2,75.7796711151688,1,9050
23,127,1,2,123.875006327932,0,4140
109,142,3,2,140.243579569028,1,7590
106,177,1,1,173.682573701565,0,6790
55,10,1,1,7.15368044502513,0,9250
37,34,1,1,26.2508093778606,0,7630
3,181,3,2,175.663426279219,1,1120
39,200,1,2,196.250865921494,1,2750
40,70,3,1,64.1704235348897,0,6300
15,32,2,1,26.8899584310627,0,6390
30,56,3,2,51.7924877153356,0,6220
96,198,3,1,192.291728398374,0,5260
96,49,3,4,43.5809963473318,1,9730
103,84,2,2,83.0762628321928,1,9230
77,29,1,4,23.1365665161992,1,9780
40,23,2,2,15.3157581137126,1,7910
8,109,2,1,102.809495557569,0,3730
58,196,3,4,189.454852351383,0,3420
65,79,2,3,76.2825551714438,1,7480
93,153,2,1,146.021248754028,1,6660
26,22,3,1,14.953789269186,1,7040
110,157,2,1,154.566785773147,1,7390
103,154,2,4,151.999614275069,1,7130
47,137,2,4,134.946066984278,0,4840
74,117,1,1,117.740760924445,0,6990
72,195,1,3,192.103130415168,0,4550
44,185,3,4,179.227012950489,0,3050
89,128,1,4,124.399591884058,1,7410
57,44,2,3,40.149505836058,0,8130
118,66,3,4,59.4746119386908,0,10000
24,168,2,1,164.217925695511,0,2760
11,117,3,3,109.561807468847,0,3440
79,97,1,4,92.6339941447633,0,7840
35,90,3,1,83.9972499306573,0,5450
12,30,3,4,23.1558948673258,0,6100
45,176,2,1,173.233069887758,1,3570
110,60,2,3,54.46781522152,1,10000
79,169,3,4,162.344491665153,1,5280
97,117,1,1,111.51018375995,1,8140
55,184,2,1,175.36146915121,0,3830
102,81,3,3,78.6418754954163,0,9070
34,113,1,3,111.388820196594,0,5110
36,104,2,2,99.006444473141,1,5280
32,158,1,4,152.580299108262,1,3660
75,137,2,1,130.336463950699,1,6240
99,21,1,4,17.7179220668249,0,10000
57,135,2,2,127.005494839127,0,5400
105,178,2,2,171.913966814935,1,6510
18,150,2,4,143.007591534517,0,3000
0,69,3,4,61.846417887249,1,4330
38,167,2,4,160.295280630733,1,3490
110,125,2,2,117.91863005607,0,8350
15,126,3,2,125.026041790771,0,3370
27,13,3,1,5.16306681338803,1,7360
27,139,3,2,136.163705459842,0,3580
0,93,1,3,89.9438028255333,0,4010
17,82,2,2,75.9461326129419,0,4990
39,175,1,2,171.739016552066,0,3500
88,7,3,3,1.21179542666425,0,10000
